514	list the  patients admitted before the year2105.
515	which  patients admitted in emergency had lab test for lymphs?
516	find the  patients diagnosed under icd9 code 36201.
517	specify the total  female patients treated with drug vera40
518	which patients are diagnosed with other anomalies of larnyx, trachea and bronchus?
519	provide the  patients with intestinal abscess diagnoses who stayed in hospital for more than 2 days.
520	get the  patients who suffered from pneumonia primary disease and were never hospitalized.
521	which patients have drug code sert50?
522	which patients were diagnosed with stomatits & mucosits nec?
523	provide the  patients whose diagnosis short title is acute kidney failure nos and drug route is nu.
524	get the  patients born before 2121 who were ordered csf lab test.
525	which patients having the procedure titled thoracentesis had a lab test category of blood gas?
526	let me know the  patients with t5 fracture as their primary disease who underwent dorsal and dorsolumbar fusion of the posterior column posterior technique.
527	which are the  private insurance patients who were ordered c3 lab test?
528	give me the  patients on main type of drug prescription who have diagnoses icd9 code v4962.
529	give the  patients whose discharge location is disc-tran cancer/chldrn h and admission year is before 2197.
530	provide me the  patients admitted before 2203 who had regional lymph node excision.
531	which patients speak spanish language and tested under hematology in lab?
532	which of the patients aged below 62 were admitted in hospital for more than 27 days?
533	calculate the total  patients diagnosed with dermatitis nos
534	calculate the total  patients diagnosed with other b-complex deficiencies
535	which are the total  patients tested for hematology who had open reduction of fracture with internal fixation, femur?
536	provide the  patients with death status as 0 and procedure title as endoscopic removal of stone(s) from biliary tract.
537	which patients on miconazole powder 2% prescription have been hospitalized for more than 29 days?
538	among the total  urgent admissions, which of them were male patients?
539	which patients have had other and unspecified coronary arteriography procedure?
540	which of the patients discharged from disch-tran to psych hosp. were admitted before the year 2157?
541	tell me the  patients diagnosed with congenital stenosis of pulmonary valve who were hospitalized for more than 4 days.
542	calculate the  patients who had an initial insertion of dual-chamber device procedure.
543	which patients have 2144-12-08 03:27:00 as the lab test chart time?
544	which jehovah's witness patients have lab test item id 51514?
545	which patients less than 55 years of age have drug code syr60ml?
546	which patients diagnosed with abnormal reaction to cardiac catheterization had delta abnormal lab test status?
547	among patients with icd9 code 4341, calculate the  those who died in or before the year 2115.
548	which patients stayed in hospital for more than 6 days and were procedured with diagnostic ultrasound?
549	which  patients under the age of 85 had lab test named heparin,imw?
550	which patients admitted before 2197 followed the procedure icd9 code 3323?
551	give me the  cape speaking patients who had emergency room hospital admission.
552	which patients are with lab test chart time 2111-12-22 19:13:00?
553	which patients with lab test item id 51436 were admitted in hospital before the year 2168?
554	provide the  patients with lab test item id 50803 having abnormal lab test status.
555	find the  patients diagnosed under icd9 code 0380.
556	provide me the  patients who stayed in the hospital for more than 27 days that had a magnesium lab test.
557	provide the  patients who are aged less than 68 years with posterior communicating aneurysm/sda.
558	give the  patients whose diagnosis short title is wegener granulomatosis.
559	which are the  patient whose death status is 1 and drug name methylprednisolone sodium succ?
560	which patients are diagnosed for malignant carcinoid tumor of the rectum and treated with main drug type?
561	find the  patients categorized under chemistry lab test who had diagnoses icd9 code 6824.
562	give me the  patients with a diagnoses of other and unspecified open wound of head without mention of complication who were under 59 years of age.
563	find out the  alive patients with diagnosis icd9 code 4260.
564	provide the  patients whose diagnoses is crn ath atlg vn bps grft and lab test category is hematology.
565	which patients were diagnosed with urinary incontinence nos?
566	provide the  patients admitted before 2119 who were diagnosed with septic shock.
567	get the  patients with procedure icd9 code 4439.
568	which patients primarily suffering from sigmoid diverticulitis, colovestical fistula/sda and were prescribed main drug type?
569	let me know the  patients taking a main type drug prescription who have diagnoses icd9 code 2767.
570	out of the total  patients admitted before 2168, which of them had int insert lead in vent?
571	which are the  married patients who underwent the procedure pericardiocentesis?
572	which patients born before the year 2098 had a id drug route?
573	which widow patients have been diagnosed with disorders of magnesium metabolism?
574	calculate the  patients to whom lidocaine 5% patch was administered when admitted to emergency.
575	specify the total  patients diagnosed with icd9 code 261 and died
576	provide me with the list of patients younger than 71 years of age who were discharged to a short term hospital facility.
577	which are the  urgent hospital admission patients who have medicare health insurance?
578	which patients of black/african american ethnicity are born before 2078?
579	provide the  patients whose diagnosis icd9 code is 6824 and lab test category is blood gas.
580	which of the patients with unspecified protein-calorie malnutrition were treated with a base drug?
581	which patients are with death status 0 and procedure icd9 code 9744?
582	get the  patients categorized under blood gas lab test who were diagnosed with septic shock.
583	which patients have been diagnosed with short title norml pressure hydroceph anfd have had a urine lab test?
584	the  patients under 67 years of age who have abdominal pain primary disease.
585	which patients of catholic belief had aortography?
586	tell me the  patients who are on iv route of drug administration and have cerebral aneurysm/sda as their primary disease.
587	which patients with acute myocardial infarction of inferolateral wall initial episode of care diagnoses had a hematology lab test category?
588	give me the  romanian eastern orthodox catholic patients who have lab test item id 50878.
589	which patients aged below 79 years had a drug cod labe100i?
590	the  patients with drug code syringens who were born before 2098.
591	which patients are primarily suffering from morbid obesity/sda?
592	which patients have stayed in the hospital for more than 17 days with diagnosis long title polyneuropathy in diabetes?
593	provide me the  patients on collagenase ointment prescription who stayed in the hospital for more than 6 days.
594	show me the  patients admitted before 2174 who have been diagnosed with ventricular septal defect.
595	provide the  patients whose insurance is medicare and diagnosis short title is idio periph neurpthy nos.
596	which black/african american patients were born before the year 2074?
597	find the  patients who were diagnosed with subarachnoid hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration and were admitted in hospital on an emergency basis.
598	which of the patients with icd9 code 69514 have an unspecified death status?
599	patients with a private insurance policy who has stayed in the hospital for more than 20 days.
600	which white patients had the lab test item id 51288?
601	tell me the  female patients who had other persistent mental disorders due to conditions classified elsewhere diagnoses.
602	find the  hispanic or latino patients who were born before 2112.
603	which patients born before the year 2112 was given the drug scopolamine patch?
604	which patients diagnosed with short title iatrogenc hypotension nec have sl roue of drug administration?
605	which patients born before 2121 had the procedure icd9 code 8854?
606	provide the  patients on sodium citrate 4% medication prescription who are less than 72 years of age.
607	find the  female patients whose diagnoses is titled lap surg convert to open.
608	which patients died of colangitis in or before the year 2180?
609	the  patients on main drug type diagnosed with abnormal coagulation profile.
610	which of the private patients had formation of cutaneous uretero-ileostomy?
611	which portuguese speaking patients stayed in hospital for more than 3 days?
612	tell me the  emergency hospital admission patients who had wbc, other fluid lab test.
613	which  patients born before the year 2034 had lab test item id 51009?
614	which patients are primary diagnosed for st elevated myocardial infarction or cardiac cath and have a lab test for blood?
615	which patients had procedure creation of conduit between left ventricle and aorta?
616	to which patients was the drug maalox/diphenhydramine/lidocaine administered via po route?
617	which patients with drug type base were diagnosed with diaphragmatic hernia?
618	which patients are diagnosed with icd9 code 7098 and have abnormal lab test status?
619	which of the patients on government insurance were admitted on clinic referral (premature)?
620	which patients aged below 51 years had a pb drug route?
621	which are the  hispanic or latino patients who are younger than 44 years of age?
622	which patients are in admission location clinic referral/premature and with diagnosis icd9 code 431?
623	which of the patients from a black/haitian ethnic origin were aged below 68?
624	which patients primarily diagnosed with rash had drug route as tp?
625	the  patients whose diagnosis short title is enterococcus group d with a bands lab test.
626	which married patients have 17 as their procedure icd9 code?
627	give me the  emergency hospital admission patients who had initial insertion of tranvenous lead [electrode] into ventricle.
628	which patients having phys referral/normal deli as the admission location have undergone enteral infusion of concentrated nutritional substances?
629	provide the  female patients who have drug code azit500i.
630	which patients with ruq pain stayed in the hospital for more than 2 days?
631	calculate the total  patients aged below 86 who had wheelchair dependence
632	which patients whose lab test fluid is other body fluid were diagnosed under icd9 code 42831?
633	the  patients whose procedure icd9 code is 4610.
634	which married patients have had thyroid stimulating hormone lab test?
635	list the  patients who were given the drug gentamicin.
636	which english speaking patients are younger than 30 years of age?
637	give me the  patients with diagnoses icd9 code 34590 who had abnormal lab test status.
638	which patients have diagnosis icd9 code 49392?
639	which patients have prescription for spironolactone medication?
640	which patients treated with citalopram remained admitted in hospital for more than a day?
641	which patients are admitted before admission year 2145 with drug route ivpca?
642	which are the  patients diagnosed for human immuno virus dis with iv drug route?
643	tell me the  patients with the prescription of gastroview (diatrizoate meglumine & sodium).
644	which white patients had the icu stay id 242681?
645	which patients less than 24 years of age were hospitalized for more than 11 days?
646	which  patients who were given the drug lidocain have died in or before the year 2180?
647	give the  patients whose primary disease is aortic valve insufficiency/aortic valve replacement/sda and were born before the year 2074.
648	which patients have vals80 drug code?
649	which patients are below 70 years of age and lab test item id 50965?
650	report the  patients who had ureteral catheterization and have been hospitalized for more than 11 days.
651	which dead patients had ulcer of other part of foot diagnoses?
652	find the male patients who have diagnoses icd9 code 5119.
653	which patients were given the drug ferrous gluconate?
654	which patients admitted in emergency have had the lab test gentamicin?
655	which are the  patients whose primary disease is atrial septal defect/mitral valve replacement; repair atrial-septal defect/sda and born before the year 2080?
656	which are the  patients who had automatic implantable cardioverter/defibrillator (aicd) check?
657	the  patients whose diagnosis short title is asthma nos along with a main drug type.
658	provide the  patients whose procedure icd9 code is 8848.
659	which patients who underwent the procedure under icd9 code 2219 have passed away in or before the year 2165?
660	which  patients under the gae of 67 speak the language cape?
661	which patients are of hispanic/latino - puerto rican ethinicity and diagnosed with ostium secundum type atrial septal defect?
662	tell me the  patients who stayed in hospital for more than 3 days and were ordered ascitic fluid lab test.
663	the patients less than 72 years old who have been prescribed aluminum-magnesium hydrox-simethicone.
664	get me the  patients with gast30l drug code who were categorized under chemistry lab test.
665	the  patients whose primary disease is transient ischemic attack and who died in or before year 2183.
666	which patients were born before 2168 and are suffering from a primary disease called hyperglycemia?
667	which patients are lab tested for immunoglobulin m?
668	give the  patients whose admission type is elective and procedure icd9 code is 9229.
669	provide the  patients who have been in the hospital for more than 29 days and whose discharge location was home health care.
670	give the  patients whose diagnosis short title is backache nos and drug type is main.
671	which patients have been diagnosed with an exceptionally large baby?
672	which are the total  female patients who had item id 51352?
673	which are the  female patients with drug code d5lr1000?
674	which  patients have been diagnosed with hyperglycemia?
675	which of the patients admitted to trsf within this facility were born before the year 2087?
676	the  american indian/alaska native patients with lab test item id 51250.
677	the  patients with unspecified paraplegia diagnoses who had abnormal lab test status.
678	among patients tested for ascites, which of them had alcoh dep nec/nos-unspec?
679	which  patients whose admission type is elective were born before the year 2078?
680	show me the  patients with a diagnoses icd9 code of 4846 who were hospitalized for more than 15 days.
681	which patients have drug code oxym15?
682	which patients stayed in the hospital for more than 14 days and have diagnosis long title as neonatal jaundice associated with preterm delivery?
683	the  patients who had open and other replacement of mitral valve with tissue graft procedure.
684	which are the  patients who have diagnoses of elevated levels of transaminase and lactic acid dehydrogenase and were ordered other body fluid lab tests.
685	which patients admitted to the hospital before the year 2151 had joint fluid as the lab test fluid?
686	which are the  patients less than 79 years who had an other body fluid lab test done?
687	which patients are born before 2120 and their lab test fluid is other body fluid?
688	provide the  patients on base type drug prescription who were diagnosed with closed fracture of t1-t6 level with other specified spinal cord injury.
689	which of the male patients were treated with fluc100?
690	get me the  female patients with open and other replacement of aortic valve with tissue graft procedure.
691	find the  patients who are born before the year 2053 and underwent lab test for rbc  and joint fluid.
692	which are the  patients admitted before 2177 who have the diagnoses of 29-30 completed weeks of gestation?
693	give the  patients of white ethnicity under diagnoses icd9 code 56721.
694	the  patients who are diagnosed with unspecified hereditary and idiopathic peripheral neuropathy.
695	which patients had the diagnosis icd9 code 53190?
696	which are the  patients who had replacement of tube or enterostomy device of small intestine that had a hematology lab test category?
697	which are the  patients categorized under a chemistry lab test have diagnoses of antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use?
698	which patients death status is 1 with mild degree malnutrition?
699	which patients are admitted urgently and are born before 2080?
700	which black/haitian patients were give the drug meropenem?
701	provide the  patients admitted in hospital before 2138 who had s/p fall primary disease.
702	which patients had the procedure called combined right and left heart angiocardiography?
703	which hispanic or latino-puerto rican patients have warf5 drug code?
704	give the  patients whose procedure short title is cardiac rhythm conv nec.
705	which  patients who had exteriorization of small intestine stayed in the hospital for more than 2 days?
706	which patients diagnosed with b-complex defic nec had their urine sample tested by lab?
707	tell me the  patients who were diagnosed with long-term use of steroids.
708	the  white ethnic background patients who have hypertension but not coronary artery disease or cardiac catheterization as their primary disease.
709	the  patients whose admission year is 2129 and lab test item id is 50993.
710	give the  patients whose diagnosis short title is epistaxis and lab test category is chemistry.
711	provide the  patients whose ethnicity is hispanic or latino and who were born before the year 2109.
712	which patients with rheumatic heart failure diagnoses have delta abnormal lab test status?
713	the  male patients who have diagnosis icd9 code 38842.
714	provide the  patients whose procedure icd9 code is 3533.
715	give me the  patients who were diagnosed with acute pancreatitis and have their hospital stay more than 15 days.
716	which patients were diagnosed with osteoarthrosis with unspecified whether generalized or localized and site unspecified?
717	get me the  patients diagnosed with cardiogenic shock.
718	which patients were diagnosed with acute diastolic heart failure and their drug route is tp?
719	which patients use the drug code phos250?
720	calculate the  patients with item id 51098 who died in or before the year 2165.
721	which patients were diagnosed with severe sepsis and stayed in the hospital for more than 13 days?
722	among patients diagnosed with poison-drug/medicin nec, which of them were married?
723	give me the  patients taking base type drug prescription who have the diagnoses of twin birth, a mate liveborn, were born in hospital, and delivered by cesarean section.
724	provide the  emergency hospital admission patients who had incision of vessel, abdominal arteries.
725	the  patients whose primary disease is sternal wound infection and who are aged below 82 years.
726	which patients posses private insurance and died in or before the year 2131?
727	get me the  white-russian ethnic background patients who have lab test item id 50910.
728	which are the  newborn admitted patients who have medicaid health insurance?
729	which patients under the age of 71 underwent procedure under icd9 code 5732?
730	which patients on oral route of drug administration have been diagnosed with unspecified cerebral artery occlusion with cerebral infarction?
731	which  patients having diagnosed with malig neo ascend colon had also the lab test category as hematology?
732	the  patients admitted before the year 2194 and given the drug magnesium sulfate replacement.
733	which patients have blood gas lab test category along with diagnoses icd9 code 99591?
734	find out the  alive patients who have been diagnosed with abscess of intestine.
735	which patients diagnosed with subarachnoid hemorrhage did not survive?
736	which patients are diagnosed with primary disease neoplasm of uncertain behaviour of other lymphatic and hematopoietic tissues/bone marrow transplant with drug route sl?
737	which patients with diagnoses icd9 code v4983 received the main drug type?
738	the  patients less than 51 years who stayed in hospital for more than 20 days.
739	provide the  newborn admission patients who had thyroxine (t4) lab test.
740	give the  patients who died in or before year 2115 with a drug name docusate sodium (liquid).
741	get me the  newborn patients whose hospital stay is more than 8 days.
742	the  patients whose ethnicity is white and marital status is divorced.
743	which patients aged below 58 years had the procedure icd9 code 3612?
744	which male patients are with medicaid insurance?
745	find the  patients diagnosed with blood in stool had the drug route as replace.
746	provide me the  patients on main drug type prescription who have the diagnoses of poisoning by other opiates and related narcotics.
747	show me the  hispanic or latino ethnic background patients who had calculated total co2 lab test.
748	which patients of white russian ethnicity were given the drug through both eyes?
749	among patients who remained admitted in hospital for more than 10 days, which of them got drug administered in both eyes?
750	which  patients whose  procedure icd9 code is 4131 have their admission location as clinic referral/premature?
751	which patients who had (aorto)coronary bypass of two coronary arteries were hospitalized for more than 6 days?
752	give the  patients whose diagnoses long title is personal history of malignant neoplasm of bladder and lab test abnormal status is abnormal.
753	report the  female patients with a diagnoses of unspecified pleural effusion.
754	report the  unmarried patients with acute vascular insufficiency of intestine diagnoses.
755	get me the  home health care discharged patients who were diagnosed with other abnormal blood chemistry.
756	provide the  patients whose diagnosis icd9 code is v4581and drug route is ed.
757	which of the patients admitted before 2172 were diagnosed with icd9 code 1504?
758	get me the  patients diagnosed with pressure ulcer on lower back who had blood gas lab test category.
759	find the  patients with admission type elective and lab test name asparate aminotransferase (ast).
760	find the  patients who have aortic valve insufficiency/aortic valve replacement/sda as their primary disease.
761	which patients belong to greek orthodox religion?
762	the  patients that survived and had a procedure icd9 code of 331.
763	which patients had the diagnosis short title encephalopathy nos
764	which  patients have been diagnosed with late ef-hemplga side nos and lab test category is hematology?
765	which patients were treated with drug humu100i?
766	which patients with white ethnicity have the drug route neb?
767	which are the  patients who died in or before 2165 who had other electric ershock of heart?
768	give me the  patients whose diagnoses long title is migraine, unspecified, without mention of intractable migraine without mention of status migrainosus and lab test result is abnormal?
769	provide me the  inpatient hospital admitted patients who have lab test item id 51222.
770	give me the  patients whose lab test name is phophate urine and were born before the year 2076.
771	the  patients on a sulfameth/trimethoprim ds prescription who were hospitalized for more than 17 days.
772	which patients admitted before the year 2152 were diagnosed with malnutrion of mild degree?
773	which patients are tested for cd4/cd8 ratio in lab?
774	which patients are diagnosed with icd9 code v1582 and suggested the main drug type?
775	give me the  patients on allopurinol prescription who were admitted in hospital before 2174.
776	which patients less than 80 years have had intravenous infusion of clofarabine procedure?
777	which of the patients admitted before the year 2163 were diagnosed with anorexia?
778	which  patients whop assed away  in or before the year 2112 had the drug code insulin?
779	which patients admitted before the year 2180 had procedure icd9 code as 4513?
780	give me the  inpatient hospital admission patients who had lab test item id 50907.
781	get me  protestant quaker religious background patients who had continuous invasive mechanical ventilation for 96 consecutive hours or more.
782	which patients are with primary disease ventricular tachycardia and with abnormal lab test status?
783	find the  patients under the procedure icd9 code 66 who were admitted in emergency.
784	the  patients who were diagnosed with sternal wound infection and have hamatology as a lab test category.
785	which patients diagnosed with diabetic ketoacidosis type i (juvenile type) and not stated as uncontrolled had clinical chemistry tests?
786	calculate the total  patients who had myelodysplastic syndrome (unspecified) that were treated with base drug
787	calculate the  patients from hispanic or latino ethnic origin who were aged below 48
788	which patients diagnosed with dysphagia nos were admitted to clinic referral (premature)?
789	get the  catholic religious background patients who had a total protein lab test.
790	which patients did a wbc pleural lab test and had the results show abnormal status?
791	the  patients whose diagnosis icd9 code is 5768 and lab test abnormal status is abnormal.
792	which female patients are diagnosed with ulcer of heel & mid foot?
793	which are the  patients diagnosed with family history of malignant neoplasm of other organs or systems who are on base type drug prescription?
794	which are the  patients less than 86 years who underwent other small intestine endoscopy procedure?
795	the  patients admitted on an urgent basis who stayed in hospital for more than 5 days.
796	provide the  patients whose admission type is emergency and diagnosis long title is other specified disorders of esophagus
797	calculate the total  patients who had mild degree malnutrition
798	calculate the total  patients who had initial insertion of dual-chamber device
799	give the  patients whose admission location is phys referral/normal deli and drug code is baci15o.
800	give the  patients who were admitted before the year 2154 with the procedure icd9 code 331.
801	find the  patients with procedure icd9 code 3961 who were discharged to inpatient hospital.
802	which dead patients were diagnosed with family history of other specified malignant neoplasm?
803	which hispanic or latino patients had a main drug type?
804	calculate the  patients who had procedure on single vessel and stayed in hospital for more than 6 days
805	which patients have prescription for aripiprazole medication?
806	give the  patients whose admission type is urgent and lab test name is potassium, whole blood.
807	get the  elective hospital admission patients who have lumbago diagnoses.
808	which black/haitian patients had the lab test category chemistry?
809	get the  patients on im route of drug administration who have been diagnosed with subarachnoid hemorrhage.
810	the  patients whose diagnosis short title is malnutrition mild degree and lab test fluid is urine.
811	which are the  patients aged less than 62 years who had hyperglycemia; hyponatremia primary disease?
812	give me the list of female patients with drug code hctz25.
813	how may patients below 83 years of age are diagnosed with personal history of malignant neoplasm of gastrointestinal tract, unspecified?
814	the  married patients with lab test item id 51067.
815	which are the total  patients who had icd9 code 9907
816	the  patients whose ethnicity is black /haitian and were born before 2175.
817	provide the  patients whose diagnosis short title is dmi keto nt st uncontrolled and lab test category is blood gas.
818	get me the  patients who have private health insurance and are diagnosed with late effects of cerebrovascular disease hemiplegia affecting an unaffected side.
819	which patients have hispanic or latino-puerto rican ethnic background?
820	provide the  patients categorized under chemistry lab test who have been diagnosed with contusion of face, scalp, and neck except eye(s).
821	which patients of black/cape verdean ethnicity stayed in hospital for more than 9 days?
822	give me the  male patients who had poisoning by other opiates and related narcotics diagnoses.
823	the  patients admitted before 2184 who had other transplant of liver.
824	report the  patients on pr route of drug administration who were diagnosed with antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use.
825	which  married patients underwent the procedure titled radiotherapeut proc nec?
826	which are the  male patients diagnosed with icd9 code 311?
827	which patients given the drug glipzide survived?
828	mention the  patients with diagnosis icd9 code 2768.
829	which patients with secondary neuroendocrine tumor of bone were treated with base drug?
830	which patients have drug code esmo2.5pm?
831	which patients had inj/inf platelet inhibit as the procedure short title?
832	which patients admitted after year 2146 had ruq pain?
833	the  patients diagnosed with anemia in chronic kidney disease who had a urine lab test.
834	the  patients whose primary disease is cerebral aneurysm/sda and lab test fluid is urine
835	provide the  hispanic/latino or puerto rican patients who had insertion of one vascular stent?
836	tell me the  medicare patients who have aortic insufficiency/re-do sternotomy aortic valve replacement as their primary disease.
837	which patients less than 85 years of age have bladder cancer/sda primary disease?
838	which male patients had the procedure icd9 code 5651?
839	which of the patients with hypoxemia were treated with base drug?
840	which patients with drug code lans30 are male?
841	which patients aged below 83 years had the primary disease celo-vessicle fistula?
842	show me the  patients on main type of drug prescription who have procedure icd9 code 4523.
843	which patients are diagnosed with primary disease rash and treated via drug route sc?
844	which patients have been diagnosed with drug withdrawal?
845	which patients of white ethnicity are diagnosed with hx of bladder malignancy?
846	which are the  patients admitted before 2123 who had percutaneous transluminal coronary angioplasty [ptca]?
847	which patients are diagnosed with toxic encephalopathy and have im route of drug administration?
848	which patients on base type prescription drug have diagnoses of inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation?
849	get the  patients with lab test item id 51379 who were admitted in hospital before the year 2178.
850	which male patients have copd exacerbation as their primary disease?
851	bring the  patients with office admissions who had brain mass intracranial hemorrhage as their primary disease.
852	which are the  patients less than 83 years who are suffering from acute subdural hematoma primary disease?
853	give me the  patients who had allogeneic hematopoietic stem cell transplant without purging and were hospitalized for more than 9 days in hospital.
854	give the  patients whose diagnosis short title is pericardial disease nec and drug route is po.
855	provide the number patients with medicare insurance whose procedure icd9 code is 9755.
856	calculate the  patients who remained admitted in hospital for more than 10 days and treated with lidocaine jelly 2% (urojet)
857	calculate the  patients whose lab test chart time was 2133-08-01 12:06:00
858	the  patients who are diagnosed with candidal esophagitis and their lab test name is bands.
859	which patients are admitted before the year 2198 and tested for gamma glutamyltransferase in lab?
860	the  patients with medicare insurance who underwent opn/oth rep aort vlv-tis.
861	give the  patients whose diagnosis short title is do not resuscitate status.
862	which patients admitted before 2172 were diagnosed with other persistent mental disorders due to conditions classified elsewhere?
863	calculate the  patients with abdominal pain as primary disease and aged below 72
864	which patients diagnosed with pneumonia passed away in or before the year 2131?
865	give me the  patients who have prescription for neo*iv*fat emulsion.
866	calculate the  patients whose lab test chart time was 2150-03-05 06:48:00
867	which of the patients aged below 74 were discharged after short term hospital care?
868	get the  white-russian patients admitted before the year 2150.
869	which patients have procedure icd9 code 3972?
870	find the  patients admitted before 2144 who had left heart cardiac catheterization.
871	which are the  patients with procedure icd9 code 8968 who were born before 2114?
872	which elective hospital admission patients were born before the year 2076?
873	find the  patients born before 2138 who have fent75p drug code.
874	get me the  patients who had free thyroxine (t4) lab test and are still alive.
875	get me the  emergency hospital admitted patients who were administered nitric oxide inhalation.
876	which are the total number patients admitted before the year 2184 and had a lab test of pleural fluid?
877	which white patients are diagnosed with unspecified hypertensive chronic kidney disease with chronic kidney disease stage v or end stage renal disease?
878	which  patients with femoral artery thrombosis have 0 death status?
879	the  patients whose diagnosis short title is pyelonephritis nos and lab test abnormal status is delta.
880	provide the  inpatients hospital admission patients who had implant of pulsation balloon.
881	which of the patients with urin tract infection nos received additive therapy?
882	which of the patients with bowel obstruction as primary disease were discharged to snf?
883	which patients had arteriography of cerebral arteries?
884	which patients born before 2043 are given drug name multivitamins?
885	find the  patients suffering from the disease coronary artery disease/coronary artery bypass graft; myomectomy/sda.
886	find the  patients who have procedure icd9 code 5114.
887	list the  patients who had the drug promethazine hcl.
888	the  married patients whose diagnosis long title is mechanical complication due to other implant and internal device, not elsewhere classified.
889	which are the total  patients treated with mupirocin cream 2%?
890	which patients are diagnosed for atherosclerosis of native arteries of the extremities with intermittent claudication and had lab test abnormal status as abnormal?
891	which patients have been diagnosed with brain mass; intracranial hemorrhage?
892	which patients with hx of gi malignancy nos received sc therapy?
893	let me know the  male patients with upper gi bleed primary disease.
894	which are the  patients on base type drug prescription who have diagnoses icd9 code 70715?
895	find the  patients whose lab test name is bilirubin, indirect and year of death is or before the year 2179.
896	which elective hospital admission patients are diagnosed with blood in stool?
897	show the  patients who were diagnosed with antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use and had drug type main.
898	give me the  patients who have had open biopsy of soft tissue procedure and stayed in the hospital for more than 20 days.
899	report the  patients admitted in hospital before 2198 who have a risperidone oral solution prescription.
900	get the  male patients who had a heparin lmw lab test done.
901	which patients with private health insurance had ureteral catheterization procedure?
902	provide the  patients that survived and have a diagnosis icd9 code of 99662.
903	provide the  patients whose admission type is urgent and lab test category is hematology
904	tell me the  patients who were admitted before the year 2172 and underwent aortography.
905	provide the  patients with sepsis as their primary disease.
906	which asian patients had a base drug type?
907	get the  male patients who have white-russian ethnic background.
908	which  patients  who were born before the year 2107 had diagnoses titled elev transaminase/ldh?
909	which are the  male patients with diagnoses icd9 code 7242?
910	provide the  patients diagnosed with other and unspecified hyperlipidemia who had central venous catheter placement with guidance.
911	which patients were admitted to clinic referral (premature) before the year 2114?
912	which elective hospital admission patients have prescription for amiodarone?
913	which patients survived and had the procedure icd9 code 4632?
914	get the  patients who were diagnosed with interstitial emphysema and related conditions and had abnormal lab test status.
915	which patients admitted in emergency were given the drug named amryl?
916	which patients who had open biopsy of liver were discharged to home health care?
917	provide the  patients whose admission type is emergency and lab test fluid is joint fluid.
918	out of total  patients admitted to emergency, which of them had icd9 code 3512?
919	give me the  black/cape verdean patients who are less than 86 years of age.
920	which patients with diagnoses icd9 code 44020 had base as drug type?
921	which patients had oxyc10 as their drug code?
922	calculate the  patients with diagnoses icd9 code 42842.
923	which patients have procedure icd9 code 4311?
924	which  patients admitted in urgent care had lab test item id 50802?
925	which are the  patients who died in or before 2122 and lab test is prot.electrophoresis urine?
926	which are the  elective hospital admission patients who have mitral valve disorders diagnoses?
927	which patients have stayed in the hospital for more than 27 days and whose discharge location was rehab/distinct part hospital?
928	provide the  patients born before 2101 who have sepsis primary disease.
929	provide me the  black/haitian patients who were admitted before the year 2124.
930	which are the  patients less than 45 years who have drug code glyc1r?
931	which patients had the diagnoses short title metabolic encephalopathy?
932	which dead patients had ondansetron odt medication prescription?
933	which patients have stayed in the hospital for more than 15 days and have had a procedure with the short title of packed cell transfusion?
934	give me the  patients with cardiac arrest diagnoses who were hospitalized for more than 7 days.
935	which patients with transient ischemic attack had a hospital stay for less than 4 days?
936	provide me the  patients less than 67 years who have diphenhydramine hcl drug prescription.
937	the  patients whose discharge locations is snf and diagnosis long title is cerebral artery occlusion, unspecified with cerebral infarction.
938	find the  patients who follow the religion jehovah's witness.
939	which patients are diagnosed for infectious mononucleosis and base drug type?
940	calculate the total  patients to whom fentanyl patch was administered
941	the  patients whose drug code is thym25i and lab test fluid is cerebrospinal fluid (csf).
942	find the  patients categorized under blood gas lab test who were diagnosed with injury to femoral nerve.
943	give the  patients whose language is english and diagnosis long title is unspecified protein-calorie malnutrition.
944	give me the  patients categorized under chemistry lab test who have benign neoplasm of skin of other and unspecified parts of face diagnoses.
945	provide the  patients that survived and had a drug named fluconazole.
946	give the  patients whose discharge location is home health care and diagnosis long title is psoas muscle abscess.
947	which patients with hypertension (rule out coronary artery disease\cardiac cath) as their primary disease have an unspecified death status?
948	which patients have a busp10 drug code?
949	which patients have prescription for fluconazole medication?
950	give me the  patients born before the year 2111 whose diagnosis short title is injury-hanging.
951	provide the  patients whose diagnosis short title is abn blood chemistry nec with a main drug type.
952	find out the  patients who had aortography procedure and are less than 89 years of age.
953	provide the  male patients who underwent other percutaneous procedures on biliary tract.
954	which are the  patients with an abnormal uric acid lab test?
955	calculate the  patients who had an abnormal test result for cd4/cd8 ratio
956	provide me the  newborn admitted patients for whom a csf lab test was ordered.
957	which patients stayed in hospital for more than 11 days and were diagnosed with antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use?
958	give the  patients whose drug name is ascorbic acid.
959	get the  patients with black/haitian ethnic background who are still single.
960	calculate the  patients admitted on phys referral/normal deli who had aortic insufficiency/re-do sternotomy aortic valve replacement as their primary disease.
961	which  patients who stayed in the hospital for more than 4 days were given the drug labetol hcl?
